Date;Price;Open;High;Low;Vol.;Change %
04/22/2019;9,025;9,100;9,150;9,000;4.51M;-0.82%
04/18/2019;9,100;9,200;9,250;8,975;9.81M;0.28%
04/16/2019;9,075;9,050;9,150;9,025;9.37M;0.28%
04/15/2019;9,050;9,050;9,125;9,025;7.38M;0.00%
04/12/2019;9,050;9,050;9,075;8,950;7.71M;0.00%
04/11/2019;9,050;9,375;9,400;9,050;8.04M;-3.47%
04/10/2019;9,375;9,300;9,375;9,150;9.33M;1.08%
04/09/2019;9,275;9,025;9,300;9,025;8.29M;3.06%
04/08/2019;9,000;9,075;9,100;8,950;9.22M;-0.28%
04/05/2019;9,025;9,075;9,100;9,000;6.36M;-0.28%
04/04/2019;9,050;9,000;9,125;8,975;15.33M;0.84%
04/02/2019;8,975;9,275;9,300;8,950;14.25M;-2.45%
04/01/2019;9,200;9,400;9,400;9,200;6.22M;-1.34%
03/29/2019;9,325;9,350;9,400;9,250;9.63M;0.54%
03/28/2019;9,275;9,175;9,325;9,050;11.68M;1.09%
03/27/2019;9,175;9,550;9,600;8,950;21.83M;-3.93%
03/26/2019;9,550;9,500;9,700;9,475;11.21M;1.60%
03/25/2019;9,400;10,300;10,300;9,250;29.51M;-8.96%
03/22/2019;10,325;10,450;10,450;10,300;4.09M;-0.48%
03/21/2019;10,375;10,450;10,450;10,275;2.52M;0.00%
03/20/2019;10,375;10,400;10,400;10,300;3.98M;0.48%
03/19/2019;10,325;10,425;10,450;10,300;3.09M;-0.72%
03/18/2019;10,400;10,325;10,425;10,325;4.13M;0.97%
03/15/2019;10,300;10,450;10,500;10,300;9.47M;-0.96%
03/14/2019;10,400;10,350;10,425;10,350;6.25M;0.24%
03/13/2019;10,375;10,250;10,400;10,250;3.22M;1.22%
03/12/2019;10,250;10,300;10,325;10,200;3.00M;-0.49%
03/11/2019;10,300;10,275;10,350;10,200;1.79M;0.49%
03/08/2019;10,250;10,400;10,400;10,175;1.95M;0.00%
03/06/2019;10,250;10,275;10,325;10,175;2.88M;-0.24%
03/05/2019;10,275;10,350;10,375;10,200;1.66M;-0.72%
03/04/2019;10,350;10,400;10,450;10,275;1.74M;0.49%
03/01/2019;10,300;10,375;10,375;10,175;5.82M;0.73%
