Date;Price;Open;High;Low;Vol.;Change %
11/07/2022;1,130;1,115;1,130;1,100;386.00K;2.73%
11/04/2022;1,100;1,120;1,135;1,090;2.95M;-2.65%
11/03/2022;1,130;1,100;1,135;1,095;1.13M;2.73%
11/02/2022;1,100;1,140;1,175;1,100;3.20M;-2.65%
11/01/2022;1,130;1,095;1,155;1,095;1.34M;3.20%
10/31/2022;1,095;1,045;1,100;1,045;2.08M;4.29%
10/28/2022;1,050;1,035;1,055;1,035;1.52M;3.96%
10/27/2022;1,010;1,025;1,040;1,010;1.31M;-0.49%
10/26/2022;1,015;1,040;1,040;1,010;468.10K;-1.93%
10/25/2022;1,035;1,020;1,045;1,020;143.60K;2.48%
10/24/2022;1,010;1,030;1,050;1,005;3.82M;-0.49%
10/21/2022;1,015;1,015;1,030;1,010;1.40M;0.00%
10/20/2022;1,015;1,005;1,015;1,005;2.17M;1.00%
10/19/2022;1,005;1,000;1,005;990;803.10K;0.00%
10/18/2022;1,005;1,005;1,025;995;779.80K;0.50%
10/17/2022;1,000;1,010;1,015;985;554.10K;-0.99%
10/14/2022;1,010;1,020;1,020;1,010;243.10K;-0.98%
10/13/2022;1,020;1,020;1,040;1,010;1.12M;-0.97%
10/12/2022;1,030;1,015;1,045;1,015;1.65M;0.00%
10/11/2022;1,030;1,045;1,050;1,010;758.20K;-1.44%
10/10/2022;1,045;1,025;1,060;1,000;1.24M;1.95%
10/07/2022;1,025;1,030;1,045;1,020;293.60K;-0.97%
10/06/2022;1,035;1,040;1,050;1,030;198.00K;0.00%
10/05/2022;1,035;1,035;1,040;1,025;35.20K;0.00%
10/04/2022;1,035;1,035;1,040;1,035;334.40K;0.00%
10/03/2022;1,035;1,040;1,045;1,015;296.10K;0.49%
09/30/2022;1,030;1,035;1,035;1,010;479.20K;-0.48%
09/29/2022;1,035;1,030;1,040;1,030;242.90K;0.98%
09/28/2022;1,025;1,070;1,070;1,015;889.60K;-0.97%
09/27/2022;1,035;1,035;1,035;1,015;292.50K;0.00%
09/26/2022;1,035;1,050;1,050;1,015;237.10K;-1.43%
09/23/2022;1,050;1,075;1,075;1,035;1.50M;-2.33%
09/22/2022;1,075;1,075;1,085;1,065;1.50M;0.00%
09/21/2022;1,075;1,090;1,090;1,070;1.27M;-0.92%
09/20/2022;1,085;1,080;1,085;1,075;1.81M;0.93%
09/19/2022;1,075;1,080;1,080;1,070;1.55M;-0.46%
09/16/2022;1,080;1,100;1,110;1,075;1.35M;-1.37%
09/15/2022;1,095;1,090;1,100;1,080;1.37M;0.00%
09/14/2022;1,095;1,060;1,110;1,060;1.24M;-1.35%
09/13/2022;1,110;1,100;1,115;1,100;796.60K;0.91%
09/12/2022;1,100;1,100;1,105;1,100;821.80K;0.00%
09/09/2022;1,100;1,090;1,100;1,080;418.20K;0.92%
09/08/2022;1,090;1,095;1,105;1,085;375.60K;-0.46%
09/07/2022;1,095;1,095;1,100;1,080;953.20K;0.00%
09/06/2022;1,095;1,085;1,095;1,065;623.20K;0.92%
09/05/2022;1,085;1,075;1,095;1,065;840.20K;1.40%
09/02/2022;1,070;1,045;1,070;1,040;596.40K;2.88%
09/01/2022;1,040;1,040;1,045;1,040;57.00K;0.00%
08/31/2022;1,040;1,040;1,045;1,030;528.10K;0.97%
08/30/2022;1,030;1,035;1,045;1,030;492.40K;-0.48%
08/29/2022;1,035;1,035;1,050;1,030;817.40K;-0.48%
08/26/2022;1,040;1,050;1,055;1,035;364.30K;-0.95%
08/25/2022;1,050;1,045;1,055;1,040;485.40K;0.00%
08/24/2022;1,050;1,040;1,050;1,040;113.90K;0.96%
08/23/2022;1,040;1,025;1,050;1,025;395.60K;0.48%
08/22/2022;1,035;1,060;1,060;1,035;420.30K;-2.36%
08/19/2022;1,060;1,080;1,085;1,060;1.15M;-1.85%
08/18/2022;1,080;1,060;1,085;1,060;954.40K;1.89%
08/16/2022;1,060;1,035;1,065;1,035;947.50K;2.42%
08/15/2022;1,035;1,030;1,035;1,025;298.90K;0.98%
08/12/2022;1,025;1,020;1,025;1,010;480.20K;0.99%
08/11/2022;1,015;1,025;1,030;1,010;147.80K;-1.46%
08/10/2022;1,030;1,015;1,035;1,005;533.30K;1.48%
08/09/2022;1,015;1,020;1,020;1,010;286.20K;-0.49%
08/08/2022;1,020;1,020;1,025;1,010;408.00K;0.00%
08/05/2022;1,020;1,030;1,030;1,015;252.20K;-0.97%
08/04/2022;1,030;1,035;1,035;1,010;2.27M;-0.48%
08/03/2022;1,035;1,020;1,035;1,005;2.10M;1.47%
08/02/2022;1,020;1,010;1,025;995;2.08M;0.99%
08/01/2022;1,010;1,010;1,020;1,000;3.01M;0.50%
07/29/2022;1,005;995;1,005;990;1.20M;1.01%
07/28/2022;995;1,000;1,000;995;455.70K;-0.50%
07/27/2022;1,000;1,000;1,005;990;1.12M;0.00%
07/26/2022;1,000;1,000;1,000;990;406.30K;0.50%
07/25/2022;995;1,000;1,000;995;620.00K;0.00%
07/22/2022;995;1,000;1,005;995;131.20K;-0.50%
07/21/2022;1,000;990;1,000;990;373.90K;0.50%
07/20/2022;995;995;1,005;990;673.90K;0.00%
07/19/2022;995;1,000;1,005;995;619.80K;-0.50%
07/18/2022;1,000;1,005;1,010;995;1.09M;-0.50%
07/15/2022;1,005;1,010;1,010;995;485.80K;-0.50%
07/14/2022;1,010;1,005;1,010;995;586.70K;0.50%
07/13/2022;1,005;1,010;1,010;1,000;475.40K;-0.50%
07/12/2022;1,010;1,010;1,010;1,000;1.02M;0.00%
07/11/2022;1,010;1,005;1,010;995;359.50K;1.00%
07/08/2022;1,000;1,000;1,005;995;885.10K;-0.99%
07/07/2022;1,010;1,010;1,015;995;381.80K;0.00%
07/06/2022;1,010;1,010;1,020;1,000;646.80K;0.00%
07/05/2022;1,010;1,030;1,030;1,000;489.70K;-0.49%
07/04/2022;1,015;1,005;1,020;985;802.60K;1.00%
07/01/2022;1,005;1,010;1,020;1,000;766.00K;0.50%
06/30/2022;1,000;1,010;1,010;995;4.09M;-0.99%
06/29/2022;1,010;1,025;1,035;1,000;1.36M;-1.46%
06/28/2022;1,025;1,030;1,030;1,000;1.05M;0.49%
06/27/2022;1,020;1,000;1,025;1,000;1.25M;2.00%
06/24/2022;1,000;1,030;1,030;1,000;4.98M;-2.91%
06/23/2022;1,030;1,035;1,035;1,010;593.70K;0.49%
06/22/2022;1,025;1,000;1,040;1,000;786.40K;0.00%
06/21/2022;1,025;1,000;1,025;990;985.30K;2.50%
06/20/2022;1,000;1,000;1,050;995;457.60K;0.00%
06/17/2022;1,000;1,030;1,030;1,000;937.20K;-2.91%
06/16/2022;1,030;1,035;1,035;1,000;919.80K;0.00%
06/15/2022;1,030;1,020;1,035;980;1.14M;0.98%
06/14/2022;1,020;1,010;1,025;995;309.30K;0.99%
06/13/2022;1,010;1,020;1,035;980;1.35M;-2.42%
06/10/2022;1,035;1,085;1,085;1,035;3.83M;-6.76%
06/09/2022;1,110;1,125;1,125;1,090;1.13M;-1.33%
06/08/2022;1,125;1,125;1,130;1,060;1.88M;0.00%
06/07/2022;1,125;1,115;1,145;1,040;2.25M;0.90%
06/06/2022;1,115;1,115;1,135;1,100;821.30K;0.45%
06/03/2022;1,110;1,100;1,130;1,100;769.90K;0.45%
06/02/2022;1,105;1,130;1,135;1,080;1.91M;-2.21%
05/31/2022;1,130;1,140;1,150;1,080;5.74M;-0.88%
05/30/2022;1,140;1,100;1,155;1,080;2.48M;5.56%
05/27/2022;1,080;1,095;1,120;1,080;3.26M;-1.82%
05/25/2022;1,100;1,100;1,110;1,060;3.55M;0.00%
05/24/2022;1,100;1,120;1,150;1,080;3.54M;0.00%
05/23/2022;1,100;1,040;1,110;1,035;8.34M;5.77%
05/20/2022;1,040;1,050;1,050;1,015;1.07M;1.46%
05/19/2022;1,025;1,040;1,070;1,015;3.14M;-2.38%
05/18/2022;1,050;1,040;1,060;1,010;4.17M;0.96%
05/17/2022;1,040;1,000;1,045;980;6.12M;4.00%
05/13/2022;1,000;995;1,015;950;5.54M;0.50%
05/12/2022;995;1,000;1,000;970;2.09M;-0.50%
05/11/2022;1,000;995;1,005;975;3.57M;0.50%
05/10/2022;995;1,020;1,020;965;3.78M;-2.45%
05/09/2022;1,020;1,040;1,055;1,010;2.26M;-1.92%
04/28/2022;1,040;1,035;1,050;1,035;4.84M;0.48%
04/27/2022;1,035;1,065;1,075;1,030;2.10M;-2.82%
